review_id,homestay_id,homestay_name,district,state,guest_type,rating,review_text,sentiment,review_topic,review_date,host_response,stay_duration_days,booking_channel
1939,1038,Himalayan Nest,Ranikhet,Uttarakhand,Solo Traveler,5,Perfect place for eco tourism and nature lovers.,Positive,Hospitality,2024-06-30,No,2,Tripadvisor
1940,1040,Riverstone Cottage,Uttarkashi,Uttarakhand,Adventure Traveler,3,Good experience but room maintenance can improve.,Neutral,Accessibility,2024-07-05,Yes,3,Referral
1941,1036,Forest Edge Homestay,Pithoragarh,Uttarakhand,Adventure Traveler,4,Clean rooms and wonderful service.,Positive,Trekking,2025-02-03,Yes,6,Travel Agency
1942,1050,Snow Peak Homestay,Uttarkashi,Uttarakhand,Friends Group,1,Property maintenance needs attention.,Negative,Hospitality,2024-09-14,No,2,Tripadvisor
1943,1010,Snow Peak Homestay,Tehri Garhwal,Uttarakhand,Friends Group,5,Great value for money and comfortable stay.,Positive,Cleanliness,2025-12-10,Yes,4,Direct
1944,1008,Oakwood Cottage,Pithoragarh,Uttarakhand,Couple,3,Comfortable stay though food options were limited.,Neutral,Food,2026-04-22,No,10,Travel Agency
1945,1015,Cloud View Homestay,Uttarkashi,Uttarakhand,Family,4,Perfect place for eco tourism and nature lovers.,Positive,Food,2024-09-21,Yes,3,Google
1946,1028,Himalayan Nest,Chamoli,Uttarakhand,Adventure Traveler,3,Good experience but room maintenance can improve.,Neutral,Cleanliness,2026-03-21,Yes,4,Direct
1947,1037,Forest Edge Homestay,Almora,Uttarakhand,Adventure Traveler,4,Clean rooms and wonderful service.,Positive,Cleanliness,2025-01-21,Yes,6,Direct
1948,1035,Forest Edge Homestay,Kausani,Uttarakhand,Friends Group,4,Amazing hospitality and very friendly hosts.,Positive,Value for Money,2025-12-17,Yes,1,Referral
1949,1041,Pine Valley Retreat,Nainital,Uttarakhand,Friends Group,5,Great value for money and comfortable stay.,Positive,Food,2025-05-11,No,9,Google
1950,1014,Eco Village Stay,Nainital,Uttarakhand,Solo Traveler,3,Comfortable stay though food options were limited.,Neutral,Cleanliness,2026-04-21,Yes,7,Tripadvisor
1951,1047,Snow Peak Homestay,Ranikhet,Uttarakhand,Adventure Traveler,3,Overall a decent stay with basic facilities.,Neutral,Scenic Beauty,2024-07-19,Yes,10,Google
1952,1034,Pine Valley Retreat,Mukteshwar,Uttarakhand,Family,4,Amazing hospitality and very friendly hosts.,Positive,Location,2026-06-13,No,2,Travel Agency
1953,1047,Pine Valley Retreat,Uttarkashi,Uttarakhand,Family,5,Outstanding experience with great trekking options.,Positive,Value for Money,2024-08-30,Yes,2,Referral
1954,1035,Cloud View Homestay,Uttarkashi,Uttarakhand,Family,3,The property was satisfactory for a short visit.,Neutral,Food,2024-06-22,Yes,8,Tripadvisor
1955,1040,Snow Peak Homestay,Mukteshwar,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Trekking,2024-11-29,No,9,Referral
1956,1018,Sunrise Eco Stay,Pithoragarh,Uttarakhand,Solo Traveler,1,Food quality did not meet expectations.,Negative,Trekking,2025-07-13,Yes,7,Referral
1957,1044,Snow Peak Homestay,Nainital,Uttarakhand,Couple,4,Excellent local food and authentic village experience.,Positive,Scenic Beauty,2024-08-21,No,4,Travel Agency
1958,1031,Himalayan Nest,Mukteshwar,Uttarakhand,Friends Group,3,Comfortable stay though food options were limited.,Neutral,Cleanliness,2024-10-30,Yes,7,Referral
1959,1006,Sunrise Eco Stay,Kausani,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Hospitality,2024-06-25,Yes,10,Travel Agency
1960,1044,Wildflower Retreat,Rudraprayag,Uttarakhand,Solo Traveler,3,Good experience but room maintenance can improve.,Neutral,Eco Tourism,2025-12-06,No,4,Tripadvisor
1961,1027,Himalayan Nest,Chamoli,Uttarakhand,Couple,2,Room cleanliness needs improvement.,Negative,Value for Money,2024-07-30,Yes,7,Direct
1962,1045,Oakwood Cottage,Mukteshwar,Uttarakhand,Friends Group,2,Room cleanliness needs improvement.,Negative,Cleanliness,2024-08-12,No,5,Tripadvisor
1963,1040,Valley Breeze Retreat,Ranikhet,Uttarakhand,Couple,5,The hosts made us feel like family.,Positive,Eco Tourism,2024-10-14,No,8,Google
1964,1015,Pine Valley Retreat,Mukteshwar,Uttarakhand,Couple,4,Amazing hospitality and very friendly hosts.,Positive,Eco Tourism,2025-12-16,Yes,9,Google
1965,1012,Sunrise Eco Stay,Rudraprayag,Uttarakhand,Family,5,One of the best homestays we have visited.,Positive,Scenic Beauty,2024-06-22,No,3,Referral
1966,1025,Forest Edge Homestay,Nainital,Uttarakhand,Friends Group,4,Outstanding experience with great trekking options.,Positive,Accessibility,2024-11-23,No,10,Tripadvisor
1967,1013,Snow Peak Homestay,Pithoragarh,Uttarakhand,Friends Group,4,Clean rooms and wonderful service.,Positive,Scenic Beauty,2025-03-14,Yes,4,Tripadvisor
1968,1044,Riverstone Cottage,Ranikhet,Uttarakhand,Couple,5,Loved the scenic surroundings and fresh air.,Positive,Accessibility,2025-08-21,Yes,3,Referral
1969,1019,Forest Edge Homestay,Almora,Uttarakhand,Friends Group,2,Service response was slower than expected.,Negative,Trekking,2025-03-30,Yes,4,Direct
1970,1033,Pine Valley Retreat,Rudraprayag,Uttarakhand,Adventure Traveler,4,Excellent local food and authentic village experience.,Positive,Scenic Beauty,2025-09-27,Yes,4,Travel Agency
1971,1048,Riverstone Cottage,Chamoli,Uttarakhand,Couple,3,Good experience but room maintenance can improve.,Neutral,Location,2025-07-08,No,3,Tripadvisor
1972,1032,Lake View Cottage,Uttarkashi,Uttarakhand,Friends Group,5,Great value for money and comfortable stay.,Positive,Scenic Beauty,2024-12-06,Yes,9,Tripadvisor
1973,1016,Cloud View Homestay,Nainital,Uttarakhand,Couple,2,Food quality did not meet expectations.,Negative,Trekking,2025-04-05,No,8,Google
1974,1034,Lake View Cottage,Ranikhet,Uttarakhand,Friends Group,4,Great value for money and comfortable stay.,Positive,Accessibility,2025-06-25,No,6,Google
1975,1001,Snow Peak Homestay,Pithoragarh,Uttarakhand,Adventure Traveler,5,Loved the scenic surroundings and fresh air.,Positive,Eco Tourism,2025-08-25,Yes,6,Tripadvisor
1976,1003,Eco Village Stay,Tehri Garhwal,Uttarakhand,Friends Group,5,Perfect place for eco tourism and nature lovers.,Positive,Accessibility,2024-11-19,No,1,Tripadvisor
1977,1007,Forest Edge Homestay,Ranikhet,Uttarakhand,Solo Traveler,3,Overall a decent stay with basic facilities.,Neutral,Food,2024-11-01,Yes,10,Referral
1978,1035,Oakwood Cottage,Mukteshwar,Uttarakhand,Solo Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Value for Money,2025-04-02,No,1,Direct
1979,1016,Eco Village Stay,Almora,Uttarakhand,Solo Traveler,4,Clean rooms and wonderful service.,Positive,Value for Money,2024-08-01,No,5,Referral
1980,1016,Wildflower Retreat,Ranikhet,Uttarakhand,Adventure Traveler,5,One of the best homestays we have visited.,Positive,Location,2025-10-10,Yes,10,Direct
1981,1041,Green Hills Homestay,Kausani,Uttarakhand,Adventure Traveler,2,Room cleanliness needs improvement.,Negative,Location,2024-07-25,No,8,Google
1982,1017,Sunrise Eco Stay,Uttarkashi,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Eco Tourism,2024-07-18,No,10,Referral
1983,1032,Mountain View Homestay,Almora,Uttarakhand,Family,4,The hosts made us feel like family.,Positive,Hospitality,2026-04-18,Yes,8,Tripadvisor
1984,1011,Sunrise Eco Stay,Nainital,Uttarakhand,Couple,5,Amazing hospitality and very friendly hosts.,Positive,Accessibility,2025-12-14,Yes,5,Tripadvisor
1985,1030,Lake View Cottage,Kausani,Uttarakhand,Solo Traveler,3,Overall a decent stay with basic facilities.,Neutral,Eco Tourism,2025-03-27,Yes,5,Travel Agency
1986,1014,Pine Valley Retreat,Pithoragarh,Uttarakhand,Family,3,The property was satisfactory for a short visit.,Neutral,Trekking,2025-06-14,Yes,9,Travel Agency
1987,1015,Forest Edge Homestay,Ranikhet,Uttarakhand,Friends Group,1,Room cleanliness needs improvement.,Negative,Accessibility,2025-10-12,No,4,Google
1988,1037,Himalayan Nest,Chamoli,Uttarakhand,Family,4,Outstanding experience with great trekking options.,Positive,Food,2025-07-02,Yes,8,Travel Agency
1989,1040,Riverstone Cottage,Mukteshwar,Uttarakhand,Friends Group,3,Overall a decent stay with basic facilities.,Neutral,Eco Tourism,2024-12-30,Yes,6,Travel Agency
1990,1031,Sunrise Eco Stay,Chamoli,Uttarakhand,Friends Group,5,Amazing hospitality and very friendly hosts.,Positive,Hospitality,2026-01-24,No,5,Google
1991,1024,Wildflower Retreat,Chamoli,Uttarakhand,Adventure Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Trekking,2025-08-23,Yes,8,Referral
1992,1050,Mountain View Homestay,Chamoli,Uttarakhand,Friends Group,3,Good experience but room maintenance can improve.,Neutral,Amenities,2025-02-03,Yes,6,Referral
1993,1021,Eco Village Stay,Mukteshwar,Uttarakhand,Adventure Traveler,3,Comfortable stay though food options were limited.,Neutral,Amenities,2025-10-21,No,6,Travel Agency
1994,1016,Pine Valley Retreat,Mukteshwar,Uttarakhand,Adventure Traveler,5,Amazing hospitality and very friendly hosts.,Positive,Location,2025-03-04,Yes,5,Travel Agency
1995,1008,Cloud View Homestay,Tehri Garhwal,Uttarakhand,Couple,4,Amazing hospitality and very friendly hosts.,Positive,Trekking,2025-02-26,Yes,3,Travel Agency
1996,1013,Mountain View Homestay,Nainital,Uttarakhand,Adventure Traveler,3,The location was nice but amenities were average.,Neutral,Value for Money,2024-07-03,Yes,6,Google
1997,1002,Riverstone Cottage,Rudraprayag,Uttarakhand,Couple,5,One of the best homestays we have visited.,Positive,Scenic Beauty,2025-07-28,No,8,Direct
1998,1040,Cloud View Homestay,Chamoli,Uttarakhand,Family,2,Room cleanliness needs improvement.,Negative,Amenities,2025-05-22,Yes,5,Referral
1999,1027,Snow Peak Homestay,Ranikhet,Uttarakhand,Couple,4,Great value for money and comfortable stay.,Positive,Amenities,2025-07-20,Yes,7,Direct
2000,1002,Valley Breeze Retreat,Ranikhet,Uttarakhand,Couple,3,The property was satisfactory for a short visit.,Neutral,Accessibility,2024-08-21,Yes,6,Direct
2001,1025,Forest Edge Homestay,Tehri Garhwal,Uttarakhand,Friends Group,4,Outstanding experience with great trekking options.,Positive,Eco Tourism,2025-03-12,Yes,8,Referral
2002,1007,Oakwood Cottage,Almora,Uttarakhand,Family,4,One of the best homestays we have visited.,Positive,Eco Tourism,2026-01-07,Yes,9,Google
2003,1005,Pine Valley Retreat,Tehri Garhwal,Uttarakhand,Couple,1,Road access to the homestay was difficult.,Negative,Cleanliness,2025-03-16,No,1,Travel Agency
2004,1029,Riverstone Cottage,Rudraprayag,Uttarakhand,Couple,4,Beautiful mountain views and peaceful atmosphere.,Positive,Accessibility,2025-06-21,Yes,6,Travel Agency
2005,1007,Oakwood Cottage,Chamoli,Uttarakhand,Friends Group,4,One of the best homestays we have visited.,Positive,Cleanliness,2024-11-27,No,8,Direct
2006,1008,Cloud View Homestay,Pithoragarh,Uttarakhand,Solo Traveler,4,Outstanding experience with great trekking options.,Positive,Accessibility,2025-05-18,No,9,Direct
2007,1025,Oakwood Cottage,Almora,Uttarakhand,Couple,4,Beautiful mountain views and peaceful atmosphere.,Positive,Accessibility,2024-08-23,No,4,Tripadvisor
2008,1049,Riverstone Cottage,Kausani,Uttarakhand,Family,5,One of the best homestays we have visited.,Positive,Location,2025-03-01,No,5,Tripadvisor
2009,1006,Riverstone Cottage,Mukteshwar,Uttarakhand,Family,2,Room cleanliness needs improvement.,Negative,Hospitality,2024-12-14,Yes,1,Tripadvisor
2010,1029,Wildflower Retreat,Chamoli,Uttarakhand,Adventure Traveler,5,One of the best homestays we have visited.,Positive,Food,2024-08-27,No,3,Direct
2011,1032,Green Hills Homestay,Chamoli,Uttarakhand,Couple,3,The property was satisfactory for a short visit.,Neutral,Hospitality,2025-07-28,Yes,6,Tripadvisor
2012,1030,Mountain View Homestay,Nainital,Uttarakhand,Friends Group,4,Great value for money and comfortable stay.,Positive,Cleanliness,2026-02-17,No,8,Tripadvisor
2013,1019,Himalayan Nest,Kausani,Uttarakhand,Couple,4,Amazing hospitality and very friendly hosts.,Positive,Amenities,2025-09-12,Yes,8,Referral
2014,1046,Forest Edge Homestay,Uttarkashi,Uttarakhand,Adventure Traveler,4,The hosts made us feel like family.,Positive,Amenities,2025-08-11,Yes,8,Referral
2015,1026,Lake View Cottage,Pithoragarh,Uttarakhand,Adventure Traveler,5,Excellent local food and authentic village experience.,Positive,Amenities,2024-11-30,Yes,4,Google
2016,1023,Sunrise Eco Stay,Pithoragarh,Uttarakhand,Couple,4,The hosts made us feel like family.,Positive,Cleanliness,2025-12-05,No,7,Tripadvisor
2017,1005,Pine Valley Retreat,Pithoragarh,Uttarakhand,Adventure Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Accessibility,2024-06-26,No,2,Referral
2018,1011,Wildflower Retreat,Pithoragarh,Uttarakhand,Solo Traveler,4,One of the best homestays we have visited.,Positive,Cleanliness,2025-08-30,Yes,6,Travel Agency
2019,1009,Nature Trails Stay,Chamoli,Uttarakhand,Family,5,The hosts made us feel like family.,Positive,Food,2025-11-14,Yes,4,Travel Agency
2020,1039,Forest Edge Homestay,Nainital,Uttarakhand,Adventure Traveler,5,Amazing hospitality and very friendly hosts.,Positive,Eco Tourism,2025-12-16,Yes,5,Referral
2021,1046,Valley Breeze Retreat,Tehri Garhwal,Uttarakhand,Family,4,Excellent local food and authentic village experience.,Positive,Scenic Beauty,2025-05-13,Yes,6,Direct
2022,1048,Pine Valley Retreat,Almora,Uttarakhand,Solo Traveler,5,Excellent local food and authentic village experience.,Positive,Trekking,2025-12-22,No,2,Referral
2023,1033,Oakwood Cottage,Nainital,Uttarakhand,Family,3,Good experience but room maintenance can improve.,Neutral,Food,2025-10-25,Yes,4,Tripadvisor
2024,1006,Himalayan Nest,Tehri Garhwal,Uttarakhand,Solo Traveler,4,Clean rooms and wonderful service.,Positive,Value for Money,2026-02-22,No,7,Direct
2025,1022,Pine Valley Retreat,Pithoragarh,Uttarakhand,Couple,5,Beautiful mountain views and peaceful atmosphere.,Positive,Value for Money,2024-11-21,No,3,Google
2026,1039,Snow Peak Homestay,Nainital,Uttarakhand,Family,2,Room cleanliness needs improvement.,Negative,Cleanliness,2026-02-16,Yes,4,Google
2027,1050,Nature Trails Stay,Chamoli,Uttarakhand,Adventure Traveler,3,Good experience but room maintenance can improve.,Neutral,Scenic Beauty,2026-01-08,No,10,Direct
2028,1020,Oakwood Cottage,Rudraprayag,Uttarakhand,Adventure Traveler,3,The location was nice but amenities were average.,Neutral,Cleanliness,2025-04-18,No,10,Direct
2029,1041,Green Hills Homestay,Nainital,Uttarakhand,Solo Traveler,5,Outstanding experience with great trekking options.,Positive,Hospitality,2024-11-30,Yes,5,Referral
2030,1040,Wildflower Retreat,Chamoli,Uttarakhand,Solo Traveler,5,Outstanding experience with great trekking options.,Positive,Value for Money,2026-05-24,No,4,Tripadvisor
2031,1017,Oakwood Cottage,Tehri Garhwal,Uttarakhand,Adventure Traveler,3,The location was nice but amenities were average.,Neutral,Amenities,2024-07-06,Yes,2,Tripadvisor
2032,1037,Lake View Cottage,Chamoli,Uttarakhand,Adventure Traveler,3,The location was nice but amenities were average.,Neutral,Food,2026-04-17,No,5,Travel Agency
2033,1005,Pine Valley Retreat,Chamoli,Uttarakhand,Adventure Traveler,5,Loved the scenic surroundings and fresh air.,Positive,Amenities,2024-10-19,No,7,Travel Agency
2034,1044,Snow Peak Homestay,Rudraprayag,Uttarakhand,Friends Group,2,The room was smaller than shown in photos.,Negative,Cleanliness,2026-05-23,No,9,Google
2035,1014,Nature Trails Stay,Rudraprayag,Uttarakhand,Solo Traveler,4,One of the best homestays we have visited.,Positive,Value for Money,2025-02-11,Yes,4,Travel Agency
2036,1050,Valley Breeze Retreat,Rudraprayag,Uttarakhand,Family,4,Perfect place for eco tourism and nature lovers.,Positive,Location,2025-02-26,Yes,5,Google
2037,1045,Green Hills Homestay,Uttarkashi,Uttarakhand,Family,1,Limited facilities for the price charged.,Negative,Food,2025-12-03,No,9,Travel Agency
2038,1012,Nature Trails Stay,Ranikhet,Uttarakhand,Friends Group,5,Outstanding experience with great trekking options.,Positive,Scenic Beauty,2024-07-01,No,5,Travel Agency
2039,1025,Forest Edge Homestay,Pithoragarh,Uttarakhand,Solo Traveler,5,Clean rooms and wonderful service.,Positive,Scenic Beauty,2025-02-15,No,8,Travel Agency
2040,1043,Mountain View Homestay,Almora,Uttarakhand,Solo Traveler,2,Limited facilities for the price charged.,Negative,Eco Tourism,2025-03-30,No,1,Direct
2041,1036,Forest Edge Homestay,Rudraprayag,Uttarakhand,Adventure Traveler,5,Excellent local food and authentic village experience.,Positive,Cleanliness,2025-12-20,No,6,Travel Agency
2042,1013,Riverstone Cottage,Chamoli,Uttarakhand,Solo Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Cleanliness,2024-10-19,Yes,4,Referral
2043,1030,Snow Peak Homestay,Ranikhet,Uttarakhand,Friends Group,1,Food quality did not meet expectations.,Negative,Accessibility,2025-01-08,Yes,8,Google
2044,1008,Wildflower Retreat,Mukteshwar,Uttarakhand,Couple,2,Property maintenance needs attention.,Negative,Trekking,2025-10-10,Yes,9,Google
2045,1038,Snow Peak Homestay,Chamoli,Uttarakhand,Friends Group,4,The hosts made us feel like family.,Positive,Cleanliness,2024-12-19,No,5,Tripadvisor
2046,1022,Lake View Cottage,Rudraprayag,Uttarakhand,Friends Group,2,Food quality did not meet expectations.,Negative,Hospitality,2025-04-26,No,7,Google
2047,1045,Mountain View Homestay,Pithoragarh,Uttarakhand,Adventure Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Eco Tourism,2024-06-24,No,1,Referral
2048,1021,Forest Edge Homestay,Mukteshwar,Uttarakhand,Adventure Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Hospitality,2025-07-08,Yes,9,Referral
2049,1014,Forest Edge Homestay,Tehri Garhwal,Uttarakhand,Friends Group,3,Good experience but room maintenance can improve.,Neutral,Hospitality,2025-06-14,No,9,Travel Agency
2050,1013,Himalayan Nest,Mukteshwar,Uttarakhand,Friends Group,5,The hosts made us feel like family.,Positive,Location,2025-04-17,Yes,7,Travel Agency
2051,1029,Forest Edge Homestay,Mukteshwar,Uttarakhand,Adventure Traveler,5,Excellent local food and authentic village experience.,Positive,Cleanliness,2026-05-01,No,8,Google
2052,1001,Lake View Cottage,Tehri Garhwal,Uttarakhand,Adventure Traveler,4,One of the best homestays we have visited.,Positive,Food,2024-12-31,No,3,Direct
2053,1024,Oakwood Cottage,Pithoragarh,Uttarakhand,Solo Traveler,4,One of the best homestays we have visited.,Positive,Cleanliness,2026-06-11,No,8,Google
2054,1013,Nature Trails Stay,Almora,Uttarakhand,Friends Group,2,Food quality did not meet expectations.,Negative,Hospitality,2025-06-29,No,6,Google
